healthy,HGG,LGG,accuracy,macro avg,weighted avg
0.8244967394386163,0.5462001093493712,0.6221052631578947,0.7132889311766571,0.6642673706486274,0.7129965682217535
0.8616296296296296,0.6899171270718232,0.3985165205664194,0.7132889311766571,0.6500210924226241,0.7132889311766571
0.8426543031005506,0.6097039975587427,0.48581997533908755,0.7132889311766571,0.6460594253327936,0.7052459062571017
3375.0,1448.0,1483.0,0.7132889311766571,6306.0,6306.0
