healthy,HGG,LGG,accuracy,macro avg,weighted avg
0.8340043357076494,0.505338078291815,0.5162162162162162,0.6755470980019029,0.6185195434052267,0.6838000030175252
0.7979259259259259,0.68646408839779,0.3863789615643965,0.6755470980019029,0.6235896586293708,0.6755470980019029
0.8155663234403392,0.5821376281112738,0.4419591207096027,0.6755470980019029,0.6132210240870719,0.6741035526686663
3375.0,1448.0,1483.0,0.6755470980019029,6306.0,6306.0
