healthy,HGG,LGG,accuracy,macro avg,weighted avg
0.8146253385495035,0.5016018306636155,0.531328320802005,0.670313986679353,0.6158518300050414,0.676124305130806
0.802074074074074,0.7569060773480663,0.2859069453809845,0.670313986679353,0.6149623656010416,0.670313986679353
0.8083009853687667,0.6033581062482797,0.371766768960982,0.670313986679353,0.5944752868593428,0.6585804760285812
3375.0,1448.0,1483.0,0.670313986679353,6306.0,6306.0
