healthy,HGG,LGG,accuracy,macro avg,weighted avg
0.8218740934145634,0.4975822050290135,0.5537294563843237,0.6818902632413575,0.6243952516093002,0.6843490139508587
0.8394074074074074,0.710635359116022,0.29534726904922454,0.6818902632413575,0.6151300118575513,0.6818902632413575
0.8305482263265904,0.5853242320819112,0.38522427440633245,0.6818902632413575,0.6003655776049447,0.6695111561768856
3375.0,1448.0,1483.0,0.6818902632413575,6306.0,6306.0
