healthy,HGG,LGG,accuracy,macro avg,weighted avg
0.8357575757575758,0.5378868729989328,0.5662544169611308,0.6988582302568982,0.646632955239213,0.7039799097110102
0.8171851851851852,0.6961325966850829,0.4322319622387053,0.6988582302568982,0.6485165813696577,0.6988582302568982
0.8263670411985019,0.6068633353401566,0.4902485659655832,0.6988582302568982,0.6411596475014139,0.6969180933942991
3375.0,1448.0,1483.0,0.6988582302568982,6306.0,6306.0
