healthy,HGG,LGG,accuracy,macro avg,weighted avg
0.8220558594874748,0.5029761904761905,0.5605875152998776,0.6861718997779892,0.6285398550878477,0.6872977061163129
0.845925925925926,0.7002762430939227,0.3088334457181389,0.6861718997779892,0.6183452049126625,0.6861718997779892
0.8338200934579441,0.5854503464203233,0.3982608695652174,0.6861718997779892,0.605843769814495,0.6743570863625764
3375.0,1448.0,1483.0,0.6861718997779892,6306.0,6306.0
